,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
kcat_f_6,0.23652495904515927,0.0341773261887094,-0.153340040239602,-0.016888707720205377,-0.3339537199516294,-0.04956460358755902,0.021468652236463475,-0.0465001680000942,0.2633974868908537,0.24129871375988798,0.30730889546736356,0.2877265156309843,0.3056851557127529,0.3581593682906473,-0.24828278362636608,0.18486702635869467,-0.04761976382012059,0.23536315892653317,-0.08636216905163834,-0.16789490297533657,1.0,0.12020670835088496,0.4504207696420503,0.13087318612170593,-0.2110696972321215,-0.32169857522393264,-0.7070921226847405,0.009346997727608004,0.11115535862663142,0.322007170656613,-0.33374321388268247,0.38461881262982,-0.0858012600030982,0.04882406996299966,-0.20075385641804566,-0.25578635162205926,0.020170099106442112
Ks_g3p_6,0.17647485551965586,0.2967416207506802,0.14559070304684565,-0.25925002604763064,0.12480321441205885,-0.23657658009797206,0.1677494643393463,-0.22889520815075176,-0.3965020470579782,-0.5844291561595564,-0.6002909424998144,-0.6071019432128623,-0.6272995119736391,-0.6137453336954,-0.8428514651705196,0.6315300637312073,-0.040724382632473057,-0.5127549301233967,0.2211903224517204,-0.23475686824927045,0.12022308567940515,1.0,0.08407558494241849,-0.33622640953043625,0.16207476641140528,-0.08365627724865196,-0.09735109874776743,-0.9401323494184052,0.5431404411252216,0.15039897737105826,0.11519960902585755,0.028878445265056542,-0.6741422299711144,-0.15981549752786128,-0.1489089738527716,-0.14803188368345255,0.12495708603266133
Ks_pi_6,0.45613022628517513,-0.3405333944448168,0.10819995215390159,0.25358503594603155,-0.13192885916452343,0.2870186714819343,-0.24570486136268252,0.2950663048778668,-0.3162232203343608,0.023707484928986465,-0.24193515958364567,-0.04392054419932938,-0.2184454738201569,-0.08363377912519916,-0.42340937642886667,-0.015483164029546673,0.21024457296695578,0.1947481039603379,-0.49201536043477545,0.05938554874323363,0.4503980569229083,0.08403691851869662,1.0,0.36016466488459786,-0.7135317013723023,-0.8248155761256787,-0.23101287796215633,0.023908131792922383,-0.09012671587735106,0.46013364938375384,-0.9211100452040528,0.13062145583503357,-0.35633187778249453,0.4882369578129689,-0.37521772644220264,-0.45247578160449087,0.21696150647792944
Ks_nad_6,-0.31288456029707234,-0.11442761809934043,-0.3257177761176477,0.27392035024671973,-0.24136371910285664,0.21989404646831126,-0.34368932422752085,0.22942905695505034,0.23577764631120374,0.42943815476635205,0.38193906539490413,0.4571521445060503,0.436761025568348,0.4334628724783359,0.04479988415503934,-0.10840585362724647,0.27145703219276535,0.8489495615179014,0.2134861134661288,0.11216894743090561,0.13083139108833297,-0.33624192386282775,0.36008649766997625,1.0,-0.1605744048233068,0.051515399980408126,-0.0899975428782007,0.4203767870885537,-0.8313753300861012,0.06647657986379933,-0.5944875625994249,-0.07420119737295135,0.5521738394007578,0.17600192043307988,0.2430152788239975,0.17595137925160945,-0.3108246472458376
Kp_pgp_6,-0.11379151899945862,0.8772239891266274,0.2396185342019343,-0.7867204521358836,0.38280978624862183,-0.8254928218846186,0.7215906494211503,-0.82427688065592,0.41383383342443397,-0.1817388874340217,0.23799009055443013,-0.0706966857979863,0.1564392433945132,0.004469603397261474,0.14539846416323798,0.6332257164323001,-0.06443914964234528,-0.07843439448358974,0.8910838624664135,-0.698279994427535,-0.21102530390212798,0.16210330561509678,-0.7134668245898248,-0.16060373433493685,1.0,0.9071150707956633,0.03619788010514456,-0.1642082028181138,0.29482599969992973,0.21536033898429835,0.7085484748289331,-0.10353915839449086,0.27471606756107136,-0.9341487509079454,0.2329640429576238,0.24336012324866996,-0.18281617051690519
Kp_nadh_6,-0.41840428687873477,0.643180690227099,-0.04730210130730251,-0.5013498667363969,0.19462034315389581,-0.5565160716155968,0.44693136767665514,-0.5654678570409645,0.49829716026890236,0.01929086413088788,0.40094841448062946,0.13127154824025355,0.3544058799934095,0.18512658981255764,0.35164379048595695,0.3146163165512447,-0.06367755892360706,0.13177598580915448,0.8542137207944225,-0.3962647727780941,-0.3216748957080914,-0.08362387247905553,-0.8248052462508406,0.051455619975539595,0.907161197022256,1.0,0.0912860771926415,0.03168956615286265,-0.052525984079832104,-0.10703014320814114,0.7082726469773748,-0.14504320407730983,0.5102944445742642,-0.743951333018076,0.42638120133420593,0.44994679505393503,-0.33514984399437486
kcat_f_7,0.06521033464773113,-0.09305455232535967,0.2418411832703717,0.020443598214046513,0.25997705800873827,0.0639046998825308,-0.02094400499123595,0.06776444549393158,-0.3921234559768059,-0.07128302631891656,-0.33491384343216535,-0.16519308295953103,-0.2543303989470023,-0.2430463754642798,0.11138182210966012,-0.13541319857151363,0.09979415191936387,-0.23886976259480233,-0.08429861851921658,0.1388283121976456,-0.7070937704975159,-0.0973420908250415,-0.2310290752362885,-0.09002366847582936,0.03622434260614956,0.09130125531156177,1.0,0.06848733119490429,-0.03393306329760964,-0.2468390799512349,0.228146588465813,-0.06387974575344765,0.18196368050481532,0.006718195726938412,0.14472721371553168,0.24314952388807878,0.027575620148925853
Ks_pgp_7,-0.017970850043288713,-0.23439467349342993,-0.07512884678791268,0.17863668204198943,-0.13800283781622172,0.15777961664804058,-0.0909064124827316,0.15893387202851433,0.40497842457370964,0.6697926489244149,0.6447779917548011,0.6881864491395272,0.690794761117115,0.6864227638456898,0.7943378609902148,-0.5327581026141394,0.10611219621205077,0.6050061244194896,-0.21391948014813186,0.1146176026263499,0.009333219694726547,-0.9401370966669348,0.023882290784545377,0.42037593054022754,-0.164197443178684,0.03170968900475867,0.06849551059835131,1.0,-0.5510826138262185,0.012479678923461687,-0.21523982346448883,0.05746602075422826,0.7475305155284367,0.10234404065118771,-0.029680234322276792,-0.02793121701669644,0.03485667941933141
Ks_adp_7,0.582473049668016,0.45969406465907603,0.5205298287174578,-0.6097658106387023,0.33485958366558843,-0.5610343534693555,0.633427995382921,-0.5595900919669483,-0.2000119593364752,-0.5229332958151157,-0.40450608781908287,-0.5283993208420658,-0.4832434668194988,-0.4797888562148511,-0.30977270262201834,0.550881737542177,-0.16362242651970518,-0.7857199175859014,0.02111154817159246,-0.5310100009736539,0.11120878321141008,0.5431474280582674,-0.09000957814376363,-0.8313416185289769,0.2947531991251137,-0.05262077882291146,-0.03396418457234581,-0.5510727932179006,1.0,0.37010103822574425,0.42947596632857227,0.1477808610780091,-0.6310610667283716,-0.4491636691728184,-0.30769619772267764,-0.2744227218264032,0.3073717565429014
Ks_3pg_7,0.6745829932465186,0.5782013411520002,0.6543212352133833,-0.6932453609876286,0.437187451556568,-0.67114138681103,0.6830090423695306,-0.6633353312352935,0.08329645778610137,-0.1823428699186823,-0.022207128506136164,-0.14844120942592387,-0.10477379587799038,-0.1047186881552122,-0.16890082977965554,0.6384731101253773,0.1685852968206965,0.06120033145761886,0.2247951818755544,-0.8258325505020058,0.32204354985850087,0.15038067266201033,0.4602450234707702,0.06656167924721185,0.2152484523289524,-0.10712674643668066,-0.2468571552322242,0.012506008605808167,0.3700229691489045,1.0,-0.3518924755546813,0.07711336640340699,-0.15656518608750045,-0.49516493698349207,-0.4234386809204524,-0.5076464192190346,0.2704494644979292
Ks_atp_7,-0.21281372722400016,0.4355909164142452,0.026043090952590855,-0.39974546561328267,0.16071869314614334,-0.4164817159276259,0.3977030268418279,-0.4195064234784274,0.20445662863283706,-0.16663650956541248,0.0846351330229532,-0.11291625568619351,0.052171620591589814,-0.06051026038699881,0.2501025112119336,0.18982766491037315,-0.24789923769647096,-0.4568236668609657,0.4221373818368884,-0.1966560502638549,-0.3337073480331429,0.11523731377027586,-0.9210774584076711,-0.5945511478333831,0.7085879968525508,0.7082554726524769,0.2281229576467045,-0.21526103529356277,0.4295847728719698,-0.3517677546215927,1.0,-0.02717997183719673,0.11943050905896598,-0.568127388013306,0.2647638987664876,0.36260485407497617,-0.10557511921504537
kcat_f_8,0.2957145135029727,-0.08327227040586607,0.08965603995180943,-0.04266607604896385,-0.06376654822846757,-0.014520896501947881,0.10648500205580604,-0.02869465573048926,-0.03855379550204058,0.24050010456777288,0.07980470280678162,0.21350943693394908,0.10970372141933833,0.1841156148674201,-0.05782772438160771,-0.012585859175281553,0.03644159054153209,-0.07650782746598887,-0.13449630416482675,-0.057245024125280985,0.3846236147894936,0.028874628251293614,0.1306381877373131,-0.07418733224889928,-0.10355762178245342,-0.1450582482863328,-0.06388226610976493,0.057470630424652225,0.14776686570345007,0.07711101526512355,-0.027199456085001926,1.0,0.0007811225727342313,0.010572996092444966,-0.09125646427654693,-0.05338035752955902,0.04692316721757143
Ks_3pg_8,-0.38490931422276964,0.08606664325457365,-0.25281651956217766,0.0204626562671856,-0.144465429477837,-0.04508701917837623,-0.01879363623270817,-0.026608452341265007,0.5364689690169325,0.6549615287351229,0.7321954931342296,0.7168538650294219,0.7963984737046079,0.7338327232979328,0.6210306614452935,-0.22768473253710453,0.09652446333199308,0.6925847119611936,0.31513808825181566,-0.004193063152688693,-0.085813615617787,-0.6741312371985195,-0.35637669510353304,0.5521330360948605,0.27476582954726664,0.5103335539222973,0.18197045836487277,0.7475176905971461,-0.6310198630426379,-0.15655695995745345,0.11948381818294826,0.0007818247989999455,0.9999999999999999,-0.20826228530221946,0.3517335698183241,0.3651712209312783,-0.30506537679803014
